open,high,low,close,volume,stock_symbol,date,daily_return,daily_return_pct,price_range,price_change,sma_5,sma_20,ema_10,volatility,rsi,macd,macd_signal,bollinger_upper,bollinger_lower,momentum_3,volume_ma_5,risk_category,trend_label,target_next_close,text_summary
107.3676300039066,107.93117630095172,105.81624718258992,107.68533494402097,2000005,STOCK_DATASET,2024-02-02,0.004411857789117457,0.4411857789117457,2.1149291183618004,0.3177049401143677,105.08223947189178,105.34230314127326,105.38085538700061,1.7558701357340272,55.726804710900055,-0.3557274974108964,-0.5874202318476309,108.53097909267991,102.15362718986661,3.9741486950832012,1821949.8,Moderate Risk,Bullish,106.06991308610915,"STOCK_DATASET on 2024-02-02 had close price 107.69, daily return 0.44%, RSI 55.73, MACD -0.36, trend Bullish, risk category Moderate Risk."
106.04926674260552,107.84723124663996,105.4631419988509,106.06991308610915,1047003,STOCK_DATASET,2024-02-03,-0.01500131711297148,-1.500131711297148,2.3840892477890634,0.020646343503628373,105.53730733940874,105.38059840152779,105.50613860502034,1.6693100827229392,57.85050258822978,-0.27398265639212127,-0.524732716756529,108.49736606808055,102.26383073497503,3.0621400616301884,1713970.2,Moderate Risk,Bullish,108.21500291031556,"STOCK_DATASET on 2024-02-03 had close price 106.07, daily return -1.50%, RSI 57.85, MACD -0.27, trend Bullish, risk category Moderate Risk."
108.4930139587367,109.22117081187524,106.65122108432176,108.21500291031556,4718494,STOCK_DATASET,2024-02-04,0.02022335798903674,2.022335798903674,2.569949727553478,-0.2780110484211349,106.4380706716843,105.52231862696718,105.9986593878013,1.749798476205151,54.72098964549869,-0.03569696698041014,-0.4269255668013053,108.81013471755227,102.23450253638208,1.0026735168187173,2228612.4,Moderate Risk,Bullish,106.2733156103735,"STOCK_DATASET on 2024-02-04 had close price 108.22, daily return 2.02%, RSI 54.72, MACD -0.04, trend Bullish, risk category Moderate Risk."
105.97767321597256,107.1720150944528,104.74159832260402,106.2733156103735,1407650,STOCK_DATASET,2024-02-05,-0.017942866032644833,-1.7942866032644833,2.4304167718487832,0.295642394400943,107.09117918886321,105.47669037390995,106.04859688281442,1.8729144113532172,49.077644266545065,-0.0034915309183958243,-0.3422387596247234,108.69182427828838,102.26155646953151,-1.4120193336474642,2235358.2,Moderate Risk,Bullish,107.19104280038302,"STOCK_DATASET on 2024-02-05 had close price 106.27, daily return -1.79%, RSI 49.08, MACD -0.00, trend Bullish, risk category Moderate Risk."
106.2677562764808,108.36277237729006,105.80773149664994,107.19104280038302,4060902,STOCK_DATASET,2024-02-06,0.008635537385265568,0.8635537385265568,2.555040880640121,0.9232865239022203,107.08692187024045,105.55323159238665,106.25631432237235,1.7647311569556472,49.815847272911704,0.09498944446905,-0.2547931188059687,108.85838893848108,102.24807424629222,1.121129714273863,2646810.8,Moderate Risk,Bullish,103.77170255262348,"STOCK_DATASET on 2024-02-06 had close price 107.19, daily return 0.86%, RSI 49.82, MACD 0.09, trend Bullish, risk category Moderate Risk."
103.5573752891652,105.02127027820228,101.84042460208988,103.77170255262348,2478441,STOCK_DATASET,2024-02-07,-0.03189949606262543,-3.189949606262543,3.1808456761123978,0.21432726345828712,106.30419539196096,105.40238106521583,105.80456672787254,2.0609639255169405,47.22479094917506,-0.10170347998564466,-0.22417519104190392,108.74529573057175,102.05946639985991,-4.443300357692081,2742498.0,High Risk,Bearish,101.6153304548266,"STOCK_DATASET on 2024-02-07 had close price 103.77, daily return -3.19%, RSI 47.22, MACD -0.10, trend Bearish, risk category High Risk."
102.13005073279012,101.75888206727964,100.82821978261396,101.6153304548266,4729046,STOCK_DATASET,2024-02-08,-0.020779962598217572,-2.077996259821757,0.9306622846656865,-0.5147202779635194,105.41327886570443,105.20951434070727,105.04288740550055,2.153956357598637,43.88054623288528,-0.4266668960637219,-0.26467353204626753,108.95607722076947,101.46295146064507,-4.657985155546896,3478906.6,High Risk,Bearish,102.50905292656483,"STOCK_DATASET on 2024-02-08 had close price 101.62, daily return -2.08%, RSI 43.88, MACD -0.43, trend Bearish, risk category High Risk."
102.34060536317229,103.87428736901164,102.24761827938534,102.50905292656483,3805573,STOCK_DATASET,2024-02-09,0.008795153917602327,0.8795153917602327,1.6266690896263043,0.1684475633925473,104.27208886895428,105.17756410991917,104.58219022751223,2.180667008492864,44.31292446662638,-0.605111461957037,-0.33276111802842145,109.00810495644998,101.34702326338837,-4.681989873818182,3296322.4,High Risk,Bearish,104.48598608655568,"STOCK_DATASET on 2024-02-09 had close price 102.51, daily return 0.88%, RSI 44.31, MACD -0.61, trend Bearish, risk category High Risk."
104.06276893582618,104.96984944718672,103.14256836806754,104.48598608655568,2443791,STOCK_DATASET,2024-02-10,0.019285449465688442,1.9285449465688442,1.8272810791191745,0.4232171507294993,103.91462296419073,105.07289566023846,104.56469856552012,2.2576774857821817,52.76100333740174,-0.5803185311681176,-0.3822726006563607,108.85626947182435,101.28952184865257,0.7142835339322033,3503550.6,High Risk,Bearish,105.3287226489356,"STOCK_DATASET on 2024-02-10 had close price 104.49, daily return 1.93%, RSI 52.76, MACD -0.58, trend Bearish, risk category High Risk."
105.79155875368696,106.7566279139488,103.8701030479812,105.3287226489356,2194497,STOCK_DATASET,2024-02-11,0.008065546337302942,0.8065546337302942,2.8865248659676013,-0.4628361047513607,103.54215893390123,105.00794166872541,104.70361203523201,1.8219227777438518,51.88648684858319,-0.48705370541807724,-0.40322882160870405,108.72290258666544,101.29298075078538,3.713392194108991,3130269.6,Moderate Risk,Bullish,105.59742608415912,"STOCK_DATASET on 2024-02-11 had close price 105.33, daily return 0.81%, RSI 51.89, MACD -0.49, trend Bullish, risk category Moderate Risk."
105.4320386361476,107.24249567292752,104.4473049372415,105.59742608415912,4615383,STOCK_DATASET,2024-02-12,0.0025510936472583623,0.25510936472583623,2.7951907356860204,0.16538744801152916,103.90730364020837,104.92467002850472,104.86612368049148,1.816017715544261,54.16515172509152,-0.38699747154572606,-0.39998255159610846,108.49880507558154,101.3505349814279,3.0883731575942903,3557658.0,Moderate Risk,Bullish,105.49521869298056,"STOCK_DATASET on 2024-02-12 had close price 105.60, daily return 0.26%, RSI 54.17, MACD -0.39, trend Bullish, risk category Moderate Risk."
105.24013828615544,107.1031357080856,105.08158290671376,105.49521869298056,1770448,STOCK_DATASET,2024-02-13,-0.0009678966142329104,-0.09678966142329104,2.02155280137184,0.25508040682511535,104.68328128783915,104.95376283734645,104.98050459185313,1.7559554860432145,54.1180908227996,-0.312348903887397,-0.3824558220543662,108.53697123289606,101.37055444179683,1.0092326064248738,2965938.4,Moderate Risk,Bullish,103.03817471224568,"STOCK_DATASET on 2024-02-13 had close price 105.50, daily return -0.10%, RSI 54.12, MACD -0.31, trend Bullish, risk category Moderate Risk."
103.11290275707736,104.14317664706148,102.02926282890698,103.03817471224568,4651948,STOCK_DATASET,2024-02-14,-0.023290571944170613,-2.3290571944170613,2.1139138181545007,-0.07472804483168716,104.78910564497532,104.88944171960398,104.62735370465177,1.7269286378355242,50.0649205111623,-0.4463075356223811,-0.3952261647679692,108.56519300272595,101.21369043648201,-2.2905479366899186,3135213.4,Moderate Risk,Bearish,102.09848629545628,"STOCK_DATASET on 2024-02-14 had close price 103.04, daily return -2.33%, RSI 50.06, MACD -0.45, trend Bearish, risk category Moderate Risk."
102.48386140026568,103.1388260800778,101.47410682231802,102.09848629545628,3936384,STOCK_DATASET,2024-02-15,-0.009119808453649902,-0.9119808453649902,1.664719257759785,-0.3853751048093983,104.31160568675546,104.74204392205101,104.16755963025258,1.673784092285469,37.310361185778326,-0.6211356531572392,-0.4404080624458232,108.62203880546274,100.86204903863928,-3.4989397887028417,3433732.0,Moderate Risk,Bearish,101.6772087535367,"STOCK_DATASET on 2024-02-15 had close price 102.10, daily return -0.91%, RSI 37.31, MACD -0.62, trend Bearish, risk category Moderate Risk."
102.86806551940298,101.96296067621552,100.82227569720332,101.6772087535367,1791877,STOCK_DATASET,2024-02-16,-0.004126187930940217,-0.4126187930940217,1.1406849790121925,-1.1908567658662719,103.58130290767568,104.66368160514432,103.71476856175879,1.6154549338326605,35.05288910368253,-0.7846369662148049,-0.5092538431996196,108.72986669565134,100.5974965146373,-3.8180099394438543,3353208.0,Moderate Risk,Bearish,104.29145320597452,"STOCK_DATASET on 2024-02-16 had close price 101.68, daily return -0.41%, RSI 35.05, MACD -0.78, trend Bearish, risk category Moderate Risk."
104.70507125980323,105.8421455067808,103.0010160542852,104.29145320597452,4819128,STOCK_DATASET,2024-02-17,0.02571121379595187,2.571121379595187,2.8411294524955935,-0.41361805382871353,103.32010833203876,104.65346170902497,103.81962031525255,1.5823861359850617,45.78499567266542,-0.695250836749608,-0.5464532419096173,108.72244939227056,100.58447402577937,1.2532784937288426,3393957.0,Moderate Risk,Bearish,105.47868978511146,"STOCK_DATASET on 2024-02-17 had close price 104.29, daily return 2.57%, RSI 45.78, MACD -0.70, trend Bearish, risk category Moderate Risk."
106.05860976830564,106.02150854600488,103.9882602997298,105.47868978511146,3605676,STOCK_DATASET,2024-02-18,0.011383833887060213,1.1383833887060213,2.033248246275079,-0.5799199831941877,103.31680255046493,104.73766751085432,104.12126930977234,1.4175451137175321,43.20640577341552,-0.5225875513770717,-0.5416801038031083,108.80151684364095,100.67381817806769,3.380203489655173,3761002.6,Moderate Risk,Bullish,102.452609474386,"STOCK_DATASET on 2024-02-18 had close price 105.48, daily return 1.14%, RSI 43.21, MACD -0.52, trend Bullish, risk category Moderate Risk."
102.19962637489206,103.44600032002188,101.98816009258331,102.452609474386,4932406,STOCK_DATASET,2024-02-19,-0.028689020662755693,-2.8689020662755693,1.4578402274385667,0.2529830994939317,103.199689502893,104.67473867212672,103.81787661242936,1.7322840047702595,40.998799327042875,-0.6227513548453203,-0.5578943540115506,108.84314780504529,100.50632953920815,0.7754007208492908,3817094.2,Moderate Risk,Bearish,103.60077741317558,"STOCK_DATASET on 2024-02-19 had close price 102.45, daily return -2.87%, RSI 41.00, MACD -0.62, trend Bearish, risk category Moderate Risk."
103.08784336019085,104.1693255990306,102.79012669188168,103.60077741317558,2079729,STOCK_DATASET,2024-02-20,0.01120681986217864,1.120681986217864,1.3791989071489184,0.5129340529847326,103.50014772643685,104.70438889156155,103.77840403074686,1.6496340978705422,41.63254764401537,-0.6025386433019548,-0.5668232118696315,108.83110034965438,100.57767743346872,-0.6906757927989418,3445763.2,Moderate Risk,Bearish,103.33061285234297,"STOCK_DATASET on 2024-02-20 had close price 103.60, daily return 1.12%, RSI 41.63, MACD -0.60, trend Bearish, risk category Moderate Risk."
103.36177852715252,103.59826957834234,102.7922897103597,103.33061285234297,2840220,STOCK_DATASET,2024-02-21,-0.00260774646270423,-0.260774646270423,0.8059798679826429,-0.03116567480955723,103.8308285461981,104.51030306450386,103.69698745285524,1.6206957295223516,48.79513835664265,-0.6013875249420693,-0.573736074484119,108.50333408067704,100.51727204833068,-2.1480769327684897,3655431.8,Moderate Risk,Bearish,102.47676885173104,"STOCK_DATASET on 2024-02-21 had close price 103.33, daily return -0.26%, RSI 48.80, MACD -0.60, trend Bearish, risk category Moderate Risk."
102.53035380936085,103.73588424551453,102.0795056240073,102.47676885173104,1134411,STOCK_DATASET,2024-02-22,-0.008263224005378267,-0.8263224005378267,1.6563786215072298,-0.05358495762980908,103.46789167534942,104.24987475988937,103.47512952537811,1.6245503199845857,52.53333673364365,-0.6617451442252502,-0.5913378884323452,108.0455339212349,100.45421559854383,0.024159377345043254,2918488.4,Moderate Risk,Bearish,104.20012142941276,"STOCK_DATASET on 2024-02-22 had close price 102.48, daily return -0.83%, RSI 52.53, MACD -0.66, trend Bearish, risk category Moderate Risk."
103.66086505873048,104.30878549905856,102.63334698942109,104.20012142941276,3677678,STOCK_DATASET,2024-02-23,0.016817007376326965,1.6817007376326965,1.6754385096374733,0.5392563706822813,103.21217800420968,104.15638517705455,103.60694623520257,1.7409448186067875,54.74175292708441,-0.5640172027747781,-0.5858737513008319,107.85413741239307,100.45863294171602,0.5993440162371826,2932888.8,Moderate Risk,Bullish,106.76212047440468,"STOCK_DATASET on 2024-02-23 had close price 104.20, daily return 1.68%, RSI 54.74, MACD -0.56, trend Bullish, risk category Moderate Risk."
106.67447320945266,108.25941094265708,104.94361508553068,106.76212047440468,1412610,STOCK_DATASET,2024-02-24,0.0245872942358083,2.45872942358083,3.3157958571264032,0.08764726495202524,104.0740802042134,104.083741055259,104.18061427869387,1.721037441294356,56.1795234885363,-0.2766461886159277,-0.5240282387638511,107.49148611113436,100.67599599938363,3.431507622061716,2228929.6,Moderate Risk,Bullish,109.12468071263706,"STOCK_DATASET on 2024-02-24 had close price 106.76, daily return 2.46%, RSI 56.18, MACD -0.28, trend Bullish, risk category Moderate Risk."
109.32433951349662,109.75985430315929,108.3842163412679,109.12468071263706,4461743,STOCK_DATASET,2024-02-25,0.022129199267813204,2.2129199267813204,1.3756379618913854,-0.19965880085956655,105.1788608641057,104.22630931037217,105.07953544850172,1.7461177828221048,59.52008789462913,0.14012104875914133,-0.3911983812592526,108.20971626230497,100.24290235843938,6.647911860906021,2705332.4,Moderate Risk,Bullish,107.9462456661918,"STOCK_DATASET on 2024-02-25 had close price 109.12, daily return 2.21%, RSI 59.52, MACD 0.14, trend Bullish, risk category Moderate Risk."
108.12644236370085,107.94651505220077,106.44368781744426,107.9462456661918,3984256,STOCK_DATASET,2024-02-26,-0.010798978184857089,-1.0798978184857089,1.5028272347565093,-0.18019669750904654,106.10198742687548,104.26406945366261,105.60075548808173,1.8043538454639116,55.63366004426487,0.37104505098888296,-0.2387496948096255,108.37798773556949,100.15015117175574,3.746124236779039,2934139.6,Moderate Risk,Bullish,107.82782091448937,"STOCK_DATASET on 2024-02-26 had close price 107.95, daily return -1.08%, RSI 55.63, MACD 0.37, trend Bullish, risk category Moderate Risk."
108.0799648411815,108.85007919296382,106.03383033576054,107.82782091448937,4616666,STOCK_DATASET,2024-02-27,-0.0010970715189914104,-0.10970715189914104,2.816248857203277,-0.2521439266921419,107.17219783942713,104.46687537175592,106.00567647470129,1.6759765060911405,55.59041353586735,0.5382929921899091,-0.08334115740971858,108.8684500121131,100.06530073139874,1.065700440084683,3630590.6,Moderate Risk,Bullish,108.99034777729648,"STOCK_DATASET on 2024-02-27 had close price 107.83, daily return -0.11%, RSI 55.59, MACD 0.54, trend Bullish, risk category Moderate Risk."
109.1358301423652,109.08405159435168,107.29809935623602,108.99034777729648,1296751,STOCK_DATASET,2024-02-28,0.010781325755706783,1.0781325755706783,1.7859522381156552,-0.14548236506871604,108.13024310900387,104.83562623787941,106.54834398426405,1.672919635993096,65.20894408833703,0.755930496520719,0.08451317337636895,109.4613388580199,100.20991361773892,-0.13433293534058066,3154405.2,Moderate Risk,Bullish,111.4414380315412,"STOCK_DATASET on 2024-02-28 had close price 108.99, daily return 1.08%, RSI 65.21, MACD 0.76, trend Bullish, risk category Moderate Risk."
111.1879337019062,111.993777147183,111.07581125446276,111.4414380315412,1052055,STOCK_DATASET,2024-02-29,0.02248905801505563,2.248905801505563,0.9179658927202325,0.2535043296349926,109.06610662043117,105.28224549312822,107.43799744740534,1.3295320389672063,72.16132786515381,1.113358185477253,0.29028217579654575,110.63055979335961,99.93393119289682,3.4951923653493964,3082294.2,Moderate Risk,Bullish,110.98308955585064,"STOCK_DATASET on 2024-02-29 had close price 111.44, daily return 2.25%, RSI 72.16, MACD 1.11, trend Bullish, risk category Moderate Risk."
110.7261392425262,112.39704253076206,109.07050579282392,110.98308955585064,2153085,STOCK_DATASET,2024-03-01,-0.004112908840612994,-0.41129088406129943,3.3265367379381416,0.2569503133244382,109.4377883890739,105.60710066659298,108.08255964894084,1.3823995727548057,72.0346453675227,1.3441428703826688,0.5010543147137704,111.51207072520363,99.70213060798234,3.1552686413612747,2620562.6,Moderate Risk,Bullish,111.111771602523,"STOCK_DATASET on 2024-03-01 had close price 110.98, daily return -0.41%, RSI 72.03, MACD 1.34, trend Bullish, risk category Moderate Risk."
110.51229590352604,111.23715084576672,110.35841872166408,111.111771602523,4281195,STOCK_DATASET,2024-03-02,0.0011594743594482981,0.11594743594482981,0.8787321241026405,0.5994756989969687,110.07089357634013,105.89625311427235,108.63332545868306,1.35825327717138,68.30376887744893,1.519904449226786,0.7048243416163735,112.28996571913244,99.50254050941227,2.121423825226529,2679950.4,Moderate Risk,Bullish,109.39910165451091,"STOCK_DATASET on 2024-03-02 had close price 111.11, daily return 0.12%, RSI 68.30, MACD 1.52, trend Bullish, risk category Moderate Risk."
110.29148917410348,111.07777863922291,108.72062033216324,109.39910165451091,3748818,STOCK_DATASET,2024-03-03,-0.015413937905146335,-1.5413937905146335,2.3571583070596773,-0.8923875195925604,110.38514972434443,106.08633689278993,108.77255749428812,1.4643735908671143,60.23267134986008,1.5036652977763225,0.8645925328483633,112.66598538114778,99.50668840443208,-2.0423363770302814,2506380.8,Moderate Risk,Bullish,107.5066884063496,"STOCK_DATASET on 2024-03-03 had close price 109.40, daily return -1.54%, RSI 60.23, MACD 1.50, trend Bullish, risk category Moderate Risk."
107.51341358865923,107.51432825166675,107.38182575179404,107.5066884063496,2457082,STOCK_DATASET,2024-03-04,-0.017298252175211415,-1.7298252175211415,0.13250249987271445,-0.0067251823096370345,110.08841785015507,106.1869103784584,108.5423994782993,1.5930378876179228,64.02144191049655,1.3228447884073802,0.9562429839601667,112.78996556876629,99.58385518815052,-3.4764011495010436,2738447.0,Moderate Risk,Bullish,109.631740051138,"STOCK_DATASET on 2024-03-04 had close price 107.51, daily return -1.73%, RSI 64.02, MACD 1.32, trend Bullish, risk category Moderate Risk."
109.51931352324056,110.1253877895418,108.65939274292823,109.631740051138,2136263,STOCK_DATASET,2024-03-05,0.019766692438299316,1.9766692438299316,1.4659950466135712,0.11242652789744056,109.72647825407444,106.516588645403,108.7404614006336,1.5272043487557463,65.87131960064725,1.335620933205064,1.032118573809146,113.11611278700241,99.9170645038036,-1.4800315513850109,2955288.6,Moderate Risk,Bullish,112.84422010827964,"STOCK_DATASET on 2024-03-05 had close price 109.63, daily return 1.98%, RSI 65.87, MACD 1.34, trend Bullish, risk category Moderate Risk."
112.3798240675534,114.32602822058377,112.62619287699778,112.84422010827964,4472950,STOCK_DATASET,2024-03-06,0.029302463462161477,2.9302463462161477,1.6998353435859883,0.46439604072624263,110.09870436456023,107.05387533604417,109.48659934747833,1.6409015556750772,71.67910871266642,1.586676197269199,1.1430300985011566,113.8845479013801,100.22320277070824,3.4451184537687283,3419261.6,Moderate Risk,Bullish,113.20019986511896,"STOCK_DATASET on 2024-03-06 had close price 112.84, daily return 2.93%, RSI 71.68, MACD 1.59, trend Bullish, risk category Moderate Risk."
114.66802881628286,113.83274016457756,112.70312022326412,113.20019986511896,4542635,STOCK_DATASET,2024-03-07,0.0031546122300081247,0.3154612230008125,1.129619941313436,-1.4678289511638951,110.51639001707943,107.6300248916233,110.16179944159481,1.56351110785167,75.00332035943782,1.7936873825115214,1.2731615553032296,114.49497342165353,100.76507636159306,5.693511458769365,3471549.6,Moderate Risk,Bullish,115.70726566090302,"STOCK_DATASET on 2024-03-07 had close price 113.20, daily return 0.32%, RSI 75.00, MACD 1.79, trend Bullish, risk category Moderate Risk."
115.17060164479156,115.91105043703504,115.07338041736844,115.70726566090302,3497838,STOCK_DATASET,2024-03-08,0.022147185241468526,2.2147185241468526,0.8376700196666036,0.5366640161114589,111.77802281835784,108.20081551436972,111.17006602692356,1.6359943264720855,75.88466230195026,2.1354286038606745,1.4456149650147188,115.7602004916396,100.64143053709985,6.075525609765023,3421353.6,Moderate Risk,Bullish,116.93053771099828,"STOCK_DATASET on 2024-03-08 had close price 115.71, daily return 2.21%, RSI 75.88, MACD 2.14, trend Bullish, risk category Moderate Risk."
